id;value
2146;certificat de fin d'étude sur les massages réflexothérapies massages générale,amincissante et traitement naturel   
2147;Diplôme de Technicien Supérieur en Gestion du Transport et Logistique
2148;Licence en Génie Electrotechnique et Maintenance
2149;DTS(Diplôme de Technicien supérieur)
2150;Master 1 en Ingénierie et Management de Projet
2151;BACC + 2 en communication
2152;Deuxième année en économie
2153;Certificat de formation en Informatique et Bureautiques
2154;Master II ( en cours) géotechnique
2155;Baccalauréat technique Gestion
2156;Master II en Marketing et commerce
2157;Certificat Professionnel en Commerce international
2158;Bacc+3 Marketing et Commerce International
2159;Bacc+4 Marketing et Commerce International
2160;Attestation de diplôme de Licence en Informatique parcours et réseaux
2161;Licence Professionnel en Informatique filière « développement d’application web et design »
2162;Licence en Gestion option marketing
2163;bac+2 en economie
2164;Master en Astrophysique
2165;Msc Big Data
2166;Certificat de fin d'étude en SERVICES CLIENTS
2167;Maîtrise en Marketing
2168;Diplome d'Etude Supérieure en Tourisme et en Hotellerie (DESTH)
2169;Master 2 EN FINANCE ET MARKETING
2170;licence en sciences écionoique
2171;Diplôme Spécialisé en Environnement et Aménagement du Territoire (BAC + 3)
2172;Attestation en opérateur de saisie
2173;DTS en Information et Communication des entreprises
2174;CERTIFICAT EB ANGLAIS AMERICAIN PARLE
2175;Niveau DTS en communication des entreprises
2176;Master 2 en Environnement et Aménagement du Territoire
2177;Licence en Environnement et Aménagement du Territoire
2178;"Attestation de Formation ""Système d'Information Géographique"""
2179;Master  1 en Marketing et Commerce International
2180;Ingenieure  mecanique
2181;Diplôme de Haute Etudes en Finances et comptabilités
2182;Attestation de Formation 
2183;Maîtrise Es Lettres - Option Sociolinguistique -Etudes Anglophones
2184;bacc +3 en Touriste 
2185;DTS(Diplôme de Technicien supérieur) en TOURISME
2186;Licence en Philosophie
2187;correspondants d' entreprise 
2188;Certificat en comptabilité générale et informatisée
2189;Master2 - Genie Mecabique et Industriel
2190;masters en économie et management de projet
2191;MAITRISE EN CHIMIE DE RECHERCHE 
2192;Certificat en langue française
2193;bacc +3 tourisme
2194;1ère année en économie 
2195;BACC série G2
2196;Licence en marketing et communication journalisme
2197;A1C et A2C
2198;Certificat en guide touristique
2199;DESM en Gestion Finance
2200;DTS en Génie Electrotechnique
2201;BACC+4 ADMINISTRATION ET FINANCE
2202;diplome bacc +2 scientifique
2203;Deuxième année en Informatique de gestion
2204;Certificat d'Etudes Primaires Élémentaire
2205;certificat de stage
2206;Licence en Informatique: Genie Logieciel et Systéme d'information
2207;Licence en Informatique: Genie Logiciel et Systéme d'information
2208;Ingénieur de Gestion
2209;Bacc +3 en Informatique de Gestion Génie Logicielle et Intelligence Artificielle
2210;LICENCE ES- LETTRE en espagnol
2211;CERTIFICAT EN FORMATION TECHNIQUE DE SECRETATIAT MODERNE
2212;Service sociale
2213;Master 1 en Gestion et management d'entreprise
2214;"Certificat en Anglais ""public communication"""
2215;Certification en gestion de projet 
2216;Licence en gestion de Catastrophes et Réduction de des Risques
2217;Bacc Lauréat
2218;Licence en Sociologie (Travail Social et Développement)
2219;Maîtrise Es Lettre Françaises en Médiation et Management Culturels
2220;etudiante en 3ème année en Biochimie Biologie moléculaire
2221;certificat de fin formation en Conseiller Client
2222;Licence en gestion option management
2223;bacc+3 en finance et comptable
2224;Level VI -BCC  Business Class and Communication
2225;Bacc  - Electrotechnique Industrielle
2226;Master 1 en Gestion option Finance et Comptabilité
2227;Niveau Baccalauréat
2228;Master 1 en commerce et marketing
2229;"Certificat au niveau du ""handicap international"""
2230;Deug en Sociologie
2231;Formation en Leadership et Management
2232;Formation en cuisine
2233;Formation en coupe et couture
2234;Niveau 2ème année en Comptabilité
2235;First Certificate in General English
2236;Bacc série D avec mention Assez-bien
2237;Licence Professionnel en Informatique Base de données et génie logiciel
2238;Master II en Finance et comptabilité
2239;bacc+2 en droit 
2240;Formation leadership
2241;DTS(Diplôme de Technicien supérieur) en Génie Electromécanique
2242;Baccalauréat Technique en Électrotechnique
2243;BAcc +4 en Economie
2244;Licence professionnelle en marketing distribution et commerce international
2245;DTS en gestion et commerce international 
2246;"certificat de formation en Commerce international ""Opération transit et douane"" pratiqué sur le système sydonia++ "
2247;Maîtrise en finance et comptabilité
2248;BAM III
2249;Bacc+3 en économie générale
2250;Master 2 en tourisme
